Dumping particle list:
 0: error
 3604: weapon_unusual_hot_disciplinary_action_vm_1
 3605: weapon_unusual_hot_disciplinary_action_vm_2
 3606: weapon_unusual_hot_disciplinary_action_embers_vm_1
 3607: weapon_unusual_hot_disciplinary_action_vm
 3608: weapon_unusual_hot_claidheamohmor_vm_1
 3609: weapon_unusual_hot_claidheamohmor_embers_vm_1
 3610: weapon_unusual_hot_claidheamohmor_vm
 3611: weapon_unusual_hot_persian_persuadervm__1
 3612: weapon_unusual_hot_persian_persuader_embers_vm_1
 3613: weapon_unusual_hot_persian_persuader_vm
 3614: weapon_unusual_hot_shahanshah_vm_1
 3615: weapon_unusual_hot_shahanshah_vm_2
 3616: weapon_unusual_hot_shahanshah_embers_vm_1
 3617: weapon_unusual_hot_shahanshah_vm
 3618: weapon_unusual_hot_paintkit_1
 3619: weapon_unusual_hot_paintkit_2
 3620: weapon_unusual_hot_paintkit_3
 3621: weapon_unusual_hot_paintkit_embers_1
 3622: weapon_unusual_hot_paintkit_embers_2
 3623: weapon_unusual_hot_paintkit_glow
 3624: weapon_unusual_hot_paintkit
 3625: weapon_unusual_hot_ubersaw
 3626: weapon_unusual_hot_ubersaw_1
 3627: weapon_unusual_hot_ubersaw_embers_1
 3628: weapon_unusual_hot_ubersaw_embers_2
 3629: weapon_unusual_hot_ubersaw_glow
 3630: weapon_unusual_hot_ubersaw_vm
 3631: weapon_unusual_hot_ubersaw_vm_1
 3632: weapon_unusual_hot_ubersaw_vm_embers_1
 3633: weapon_unusual_cool_stickybomb_launcher_1
 3634: weapon_unusual_cool_shotgun_barrel
 3635: weapon_unusual_cool_rocketlauncher_vm
 3636: weapon_unusual_cool_rocketlauncher_vm_1
 3637: weapon_unusual_cool_rocketlauncher_vm_icecubes
 3638: weapon_unusual_cool_rocketlauncher_vm_snowflakes
 3639: weapon_unusual_cool_pistol_vm
 3640: weapon_unusual_cool_pistol_vm_1
 3641: weapon_unusual_cool_pistol_vm_icecubes
 3642: weapon_unusual_cool_pistol_vm_snowflakes
 3643: weapon_unusual_cool_smg_barrel
 3644: weapon_unusual_cool_shotgun_icecubes
 3645: weapon_unusual_cool_smg_1
 3646: weapon_unusual_cool_stickybomb_launcher_snowflakes
 3647: weapon_unusual_cool_stickybomb_launcher
 3648: weapon_unusual_cool_stickybomb_launcher_barrel
 3649: weapon_unusual_cool_stickybomb_launcher_icecubes
 3650: weapon_unusual_cool_pistol
 3651: weapon_unusual_cool_pistol_1
 3652: weapon_unusual_cool_pistol_barrel
 3653: weapon_unusual_cool_pistol_icecubes
 3654: weapon_unusual_cool_pistol_snowflakes
 3655: weapon_unusual_cool_smg
 3656: weapon_unusual_cool_smg_icecubes
 3657: weapon_unusual_cool_smg_snowflakes
 3658: weapon_unusual_cool_sniperrifle_snowflakes
 3659: weapon_unusual_cool_medigun
 3660: weapon_unusual_cool_medigun_1
 3661: weapon_unusual_cool_medigun_barrel
 3662: weapon_unusual_cool_medigun_icecubes
 3663: weapon_unusual_cool_medigun_snowflakes
 3664: weapon_unusual_cool_sniperrifle_1
 3665: weapon_unusual_cool_flamethrower_vm
 3666: weapon_unusual_cool_flamethrower_vm_1
 3667: weapon_unusual_cool_flamethrower_vm_2
 3668: weapon_unusual_cool_flamethrower_vm_icecubes
 3669: weapon_unusual_cool_flamethrower_vm_snowflakes
 3670: weapon_unusual_cool_shotgun_vm
 3671: weapon_unusual_cool_shotgun_vm_1
 3672: weapon_unusual_cool_shotgun_vm_icecubes
 3673: weapon_unusual_cool_shotgun_vm_snowflakes
 3674: weapon_unusual_cool_scattergun
 3675: weapon_unusual_cool_scattergun_1
 3676: weapon_unusual_cool_scattergun_icecubes
 3677: weapon_unusual_cool_scattergun_snowflakes
 3678: weapon_unusual_cool_shotgun_snowflakes
 3679: weapon_unusual_cool_minigun
 3680: weapon_unusual_cool_minigun_1
 3681: weapon_unusual_cool_minigun_barrel
 3682: weapon_unusual_cool_minigun_icecubes
 3683: weapon_unusual_cool_minigun_snowflakes
 3684: weapon_unusual_cool_sniperrifle_barrel
 3685: weapon_unusual_cool_sniperrifle_vm
 3686: weapon_unusual_cool_sniperrifle_vm_1
 3687: weapon_unusual_cool_sniperrifle_vm_icecubes
 3688: weapon_unusual_cool_sniperrifle_vm_snowflakes
 3689: weapon_unusual_cool_sniperrifle
 3690: weapon_unusual_cool_sniperrifle_icecubes
 3691: weapon_unusual_cool_base
 3692: weapon_unusual_cool_base_1
 3693: weapon_unusual_cool_base_2
 3694: weapon_unusual_cool_base_barrel
 3695: weapon_unusual_cool_base_icecubes
 3696: weapon_unusual_cool_base_snowflakes
 3697: weapon_unusual_cool_flamethrower
 3698: weapon_unusual_cool_flamethrower_1
 3699: weapon_unusual_cool_flamethrower_2
 3700: weapon_unusual_cool_flamethrower_barrel
 3701: weapon_unusual_cool_flamethrower_icecubes
 3702: weapon_unusual_cool_flamethrower_snowflakes
 3703: weapon_unusual_cool_revolver
 3704: weapon_unusual_cool_revolver_1
 3705: weapon_unusual_cool_revolver_barrel
 3706: weapon_unusual_cool_revolver_icecubes
 3707: weapon_unusual_cool_revolver_snowflakes
 3708: weapon_unusual_cool_rocketlauncher
 3709: weapon_unusual_cool_rocketlauncher_1
 3710: weapon_unusual_cool_rocketlauncher_barrel
 3711: weapon_unusual_cool_rocketlauncher_icecubes
 3712: weapon_unusual_cool_rocketlauncher_snowflakes
 3713: weapon_unusual_cool_shotgun
 3714: weapon_unusual_cool_shotgun_1
 3715: weapon_unusual_cool_minigun_vm_1
 3716: weapon_unusual_cool_minigun_vm_icecubes
 3717: weapon_unusual_cool_minigun_snowflakes_vm
 3718: weapon_unusual_cool_minigun_vm
 3719: weapon_unusual_cool_revolver_vm_1
 3720: weapon_unusual_cool_revolver_vm_icecubes
 3721: weapon_unusual_cool_revolver_vm_snowflakes
 3722: weapon_unusual_cool_revolver_vm
 3723: weapon_unusual_cool_scattergun_vm_1
 3724: weapon_unusual_cool_scattergun_vm_icecubes
 3725: weapon_unusual_cool_scattergun_vm_snowflakes
 3726: weapon_unusual_cool_scattergun_vm
 3727: weapon_unusual_cool_smg_vm_1
 3728: weapon_unusual_cool_smg_vm_icecubes
 3729: weapon_unusual_cool_smg_vm_snowflakes
 3730: weapon_unusual_cool_smg_vm
 3731: weapon_unusual_cool_stickybomb_launcher_vm_1
 3732: weapon_unusual_cool_stickybomb_launcher_vm
 3733: weapon_unusual_cool_grenade_launcher_1
 3734: weapon_unusual_cool_grenade_launcher_barrel
 3735: weapon_unusual_cool_grenade_launcher_icecubes
 3736: weapon_unusual_cool_grenade_launcher_snowflakes
 3737: weapon_unusual_cool_grenade_launcher
 3738: weapon_unusual_cool_grenade_launcher_vm_1
 3739: weapon_unusual_cool_grenade_launcher_vm_icecubes
 3740: weapon_unusual_cool_grenade_launcher_vm_snowflakes
 3741: weapon_unusual_cool_grenade_launcher_vm
 3742: weapon_unusual_cool_knife_1
 3743: weapon_unusual_cool_knife_barrel
 3744: weapon_unusual_cool_knife_icecubes
 3745: weapon_unusual_cool_knife_snowflakes
 3746: weapon_unusual_cool_knife
 3747: weapon_unusual_cool_knife_vm_1
 3748: weapon_unusual_cool_knife_vm_icecubes
 3749: weapon_unusual_cool_knife_vm_snowflakes
 3750: weapon_unusual_cool_knife_vm
 3751: weapon_unusual_cool_knife_vm_barrel
 3752: weapon_unusual_cool_wrench_1
 3753: weapon_unusual_cool_wrench_barrel
 3754: weapon_unusual_cool_wrench_icecubes
 3755: weapon_unusual_cool_wrench_snowflakes
 3756: weapon_unusual_cool_wrench
 3757: weapon_unusual_cool_wrench_vm_1
 3758: weapon_unusual_cool_wrench_vm_icecubes
 3759: weapon_unusual_cool_wrench_vm_snowflakes
 3760: weapon_unusual_cool_wrench_vm
 3761: weapon_unusual_cool_brass_beast_1
 3762: weapon_unusual_cool_brass_beast_barrel
 3763: weapon_unusual_cool_brass_beast_icecubes
 3764: weapon_unusual_cool_brass_beast_snowflakes
 3765: weapon_unusual_cool_brass_beast
 3766: weapon_unusual_cool_tomislav_1
 3767: weapon_unusual_cool_tomislav_barrel
 3768: weapon_unusual_cool_tomislav_icecubes
 3769: weapon_unusual_cool_tomislav_snowflakes
 3770: weapon_unusual_cool_tomislav
 3771: weapon_unusual_cool_loose_cannon_1
 3772: weapon_unusual_cool_loose_cannon_barrel
 3773: weapon_unusual_cool_loose_cannon_icecubes
 3774: weapon_unusual_cool_loose_cannon_snowflakes
 3775: weapon_unusual_cool_back_scratcher_vm_1
 3776: weapon_unusual_cool_loose_cannon
 3777: weapon_unusual_cool_loch_n_load_1
 3778: weapon_unusual_cool_loch_n_load_barrel
 3779: weapon_unusual_cool_loch_n_load_snowflakes
 3780: weapon_unusual_cool_loch_n_load
 3781: weapon_unusual_cool_loch_n_load_icecubes
 3782: weapon_unusual_cool_iron_bomber_1
 3783: weapon_unusual_cool_iron_bomber_barrel
 3784: weapon_unusual_cool_iron_bomber_icecubes
 3785: weapon_unusual_cool_iron_bomber_snowflakes
 3786: weapon_unusual_cool_iron_bomber
 3787: weapon_unusual_cool_air_strike_1
 3788: weapon_unusual_cool_air_strike_barrel
 3789: weapon_unusual_cool_air_strike_icecubes
 3790: weapon_unusual_cool_air_strike_snowflakes
 3791: weapon_unusual_cool_air_strike
 3792: weapon_unusual_cool_black_box_1
 3793: weapon_unusual_cool_black_box_barrel
 3794: weapon_unusual_cool_black_box_icecubes
 3795: weapon_unusual_cool_black_box_snowflakes
 3796: weapon_unusual_cool_black_box
 3797: weapon_unusual_cool_degreaser_1
 3798: weapon_unusual_cool_degreaser_2
 3799: weapon_unusual_cool_degreaser_barrel
 3800: weapon_unusual_cool_degreaser_icecubes
 3801: weapon_unusual_cool_degreaser_snowflakes
 3802: weapon_unusual_cool_degreaser
 3803: weapon_unusual_cool_shortstop_1
 3804: weapon_unusual_cool_shortstop_barrel
 3805: weapon_unusual_cool_shortstop_icecubes
 3806: weapon_unusual_cool_shortstop_snowflakes
 3807: weapon_unusual_cool_shortstop
 3808: weapon_unusual_cool_winger_1
 3809: weapon_unusual_cool_winger_barrel
 3810: weapon_unusual_cool_winger_icecubes
 3811: weapon_unusual_cool_winger_snowflakes
 3812: weapon_unusual_cool_winger
 3813: weapon_unusual_cool_jag_1
 3814: weapon_unusual_cool_jag_barrel
 3815: weapon_unusual_cool_jag_icecubes
 3816: weapon_unusual_cool_jag_snowflakes
 3817: weapon_unusual_cool_jag
 3818: weapon_unusual_cool_bazaar_bargain_1
 3819: weapon_unusual_cool_bazaar_bargain
 3820: weapon_unusual_cool_bazaar_bargain_barrel
 3821: weapon_unusual_cool_bazaar_bargain_icecubes
 3822: weapon_unusual_cool_bazaar_bargain_snowflakes
 3823: weapon_unusual_cool_scorch_shot_1
 3824: weapon_unusual_cool_scorch_shot_icecubes
 3825: weapon_unusual_cool_scorch_shot_snowflakes
 3826: weapon_unusual_cool_scorch_shot
 3827: weapon_unusual_cool_scorch_shot_barrel
 3828: weapon_unusual_cool_panic_attack_vm_snowflakes
 3829: weapon_unusual_cool_panic_attack_vm_icecubes
 3830: weapon_unusual_cool_panic_attack_vm_1
 3831: weapon_unusual_cool_rescue_ranger_vm
 3832: weapon_unusual_cool_rescue_ranger_vm_1
 3833: weapon_unusual_cool_rescue_ranger_vm_icecubes
 3834: weapon_unusual_cool_rescue_ranger_vm_snowflakes
 3835: weapon_unusual_cool_panic_attack_vm
 3836: weapon_unusual_cool_reserve_shooter_1
 3837: weapon_unusual_cool_reserve_shooter_barrel
 3838: weapon_unusual_cool_reserve_shooter_icecubes
 3839: weapon_unusual_cool_reserve_shooter_snowflakes
 3840: weapon_unusual_cool_reserve_shooter
 3841: weapon_unusual_cool_reserve_1
 3842: weapon_unusual_cool_reserve_barrel
 3843: weapon_unusual_cool_reserve_icecubes
 3844: weapon_unusual_cool_reserve_snowflakes
 3845: weapon_unusual_cool_family_business_1
 3846: weapon_unusual_cool_family_business_barrel
 3847: weapon_unusual_cool_family_business_icecubes
 3848: weapon_unusual_cool_family_business_snowflakes
 3849: weapon_unusual_cool_family_business
 3850: weapon_unusual_cool_rescue_ranger_1
 3851: weapon_unusual_cool_rescue_ranger_barrel
 3852: weapon_unusual_cool_rescue_ranger_icecubes
 3853: weapon_unusual_cool_rescue_ranger_snowflakes
 3854: weapon_unusual_cool_rescue_ranger
 3855: weapon_unusual_cool_panic_attack_1
 3856: weapon_unusual_cool_panic_attack_barrel
 3857: weapon_unusual_cool_panic_attack_icecubes
 3858: weapon_unusual_cool_panic_attack_snowflakes
 3859: weapon_unusual_cool_panic_attack
 3860: weapon_unusual_cool_soda_popper_1
 3861: weapon_unusual_cool_soda_popper_icecubes
 3862: weapon_unusual_cool_soda_popper_snowflakes
 3863: weapon_unusual_cool_soda_popper
 3864: weapon_unusual_cool_back_scratcher_vm
 3865: weapon_unusual_cool_back_scratcher_vm_2
 3866: weapon_unusual_cool_back_scratcher_vm_icecubes
 3867: weapon_unusual_cool_back_scratcher_vm_snowflakes
 3868: weapon_unusual_cool_back_scratcher_icecubes
 3869: weapon_unusual_cool_back_scratcher_snowflakes
 3870: weapon_unusual_cool_back_scratcher
 3871: weapon_unusual_cool_back_scratcher_1
 3872: weapon_unusual_cool_back_scratcher_2
 3873: weapon_unusual_cool_winger_vm_1
 3874: weapon_unusual_cool_winger_vm_icecubes
 3875: weapon_unusual_cool_winger_vm_snowflakes
 3876: weapon_unusual_cool_winger_vm
 3877: weapon_unusual_cool_loose_cannon_vm_1
 3878: weapon_unusual_cool_loose_cannon_vm_barrel
 3879: weapon_unusual_cool_loose_cannon_vm_icecubes
 3880: weapon_unusual_cool_loose_cannon_vm_snowflakes
 3881: weapon_unusual_cool_loose_cannon_vm
 3882: weapon_unusual_cool_loch_n_load_vm_barrel
 3883: weapon_unusual_cool_loch_n_load_vm_icecubes
 3884: weapon_unusual_cool_loch_n_load_vm_snowflakes
 3885: weapon_unusual_cool_loch_n_load_vm
 3886: weapon_unusual_cool_loch_n_load_vm_1
 3887: weapon_unusual_cool_iron_bomber_vm_1
 3888: weapon_unusual_cool_iron_bomber_vm_barrel
 3889: weapon_unusual_cool_iron_bomber_vm_icecubes
 3890: weapon_unusual_cool_iron_bomber_vm_snowflakes
 3891: weapon_unusual_cool_iron_bomber_vm
 3892: weapon_unusual_cool_air_strike_vm_1
 3893: weapon_unusual_cool_air_strike_vm_barrel
 3894: weapon_unusual_cool_air_strike_vm_icecubes
 3895: weapon_unusual_cool_air_strike_vm_snowflakes
 3896: weapon_unusual_cool_air_strike_vm
 3897: weapon_unusual_cool_black_box_vm_1
 3898: weapon_unusual_cool_black_box_vm_barrel
 3899: weapon_unusual_cool_black_box_vm_icecubes
 3900: weapon_unusual_cool_black_box_vm_snowflakes
 3901: weapon_unusual_cool_black_box_vm
 3902: weapon_unusual_cool_degreaser_vm_1
 3903: weapon_unusual_cool_degreaser_vm_2
 3904: weapon_unusual_cool_degreaser_vm_barrel
 3905: weapon_unusual_cool_degreaser_vm_icecubes
 3906: weapon_unusual_cool_degreaser_vm_snowflakes
 3907: weapon_unusual_cool_degreaser_vm
 3908: weapon_unusual_cool_shortstop_vm_barrel
 3909: weapon_unusual_cool_shortstop_vm_icecubes
 3910: weapon_unusual_cool_shortstop_vm_snowflakes
 3911: weapon_unusual_cool_shortstop_vm
 3912: weapon_unusual_cool_shortstop_vm_1
 3913: weapon_unusual_cool_jag_vm_1
 3914: weapon_unusual_cool_jag_vm_icecubes
 3915: weapon_unusual_cool_jag_vm_snowflakes
 3916: weapon_unusual_cool_jag_vm
 3917: weapon_unusual_cool_jag_vm_2
 3918: weapon_unusual_cool_soda_popper_vm_1
 3919: weapon_unusual_cool_soda_popper_vm_icecubes
 3920: weapon_unusual_cool_soda_popper_vm_snowflakes
 3921: weapon_unusual_cool_soda_popper_vm
 3922: weapon_unusual_cool_family_business_vm
 3923: weapon_unusual_cool_family_business_vm_1
 3924: weapon_unusual_cool_family_business_vm_icecubes
 3925: weapon_unusual_cool_family_business_vm_snowflakes
 3926: weapon_unusual_cool_bazaar_bargain_vm_1
 3927: weapon_unusual_cool_bazaar_bargain_vm_icecubes
 3928: weapon_unusual_cool_bazaar_bargain_vm_snowflakes
 3929: weapon_unusual_cool_bazaar_bargain_vm
 3930: weapon_unusual_cool_reserve_shooter_vm_1
 3931: weapon_unusual_cool_reserve_shooter_vm_icecubes
 3932: weapon_unusual_cool_reserve_shooter_vm_snowflakes
 3933: weapon_unusual_cool_reserve_shooter_vm
 3934: weapon_unusual_cool_scorch_shot_vm_1
 3935: weapon_unusual_cool_scorch_shot_vm_icecubes
 3936: weapon_unusual_cool_scorch_shot_vm_snowflakes
 3937: weapon_unusual_cool_scorch_shot_vm
 3938: weapon_unusual_cool_scorch_shot_vm_barrel
 3939: weapon_unusual_cool_claidheamohmor_1
 3940: weapon_unusual_cool_claidheamohmor_barrel
 3941: weapon_unusual_cool_claidheamohmor_icecubes
 3942: weapon_unusual_cool_claidheamohmor_snowflakes
 3943: weapon_unusual_cool_claidheamohmor
 3944: weapon_unusual_cool_claidheamohmor_vm_1
 3945: weapon_unusual_cool_claidheamohmor_vm_barrel
 3946: weapon_unusual_cool_claidheamohmor_vm_icecubes
 3947: weapon_unusual_cool_claidheamohmor_vm_snowflakes
 3948: weapon_unusual_cool_claidheamohmor_vm
 3949: weapon_unusual_cool_scotsmans_skullcutter_1
 3950: weapon_unusual_cool_scotsmans_skullcutter_barrel
 3951: weapon_unusual_cool_scotsmans_skullcutter_icecubes
 3952: weapon_unusual_cool_scotsmans_skullcutter_snowflakes
 3953: weapon_unusual_cool_scotsmans_skullcutter
 3954: weapon_unusual_cool_scotsmans_skullcutter_2
 3955: weapon_unusual_cool_scotsmans_skullcutter_vm_1
 3956: weapon_unusual_cool_scotsmans_skullcutter_vm_barrel
 3957: weapon_unusual_cool_scotsmans_skullcutter_vm_icecubes
 3958: weapon_unusual_cool_scotsmans_skullcutter_vm_snowflakes
 3959: weapon_unusual_cool_scotsmans_skullcutter_vm
 3960: weapon_unusual_cool_scotsmans_skullcutter_vm_2
 3961: weapon_unusual_cool_persian_persuader_1
 3962: weapon_unusual_cool_persian_persuader_barrel
 3963: weapon_unusual_cool_persian_persuader_icecubes
 3964: weapon_unusual_cool_persian_persuader_snowflakes
 3965: weapon_unusual_cool_persian_persuader
 3966: weapon_unusual_cool_persian_persuader_2
 3967: weapon_unusual_cool_persian_persuader_3
 3968: weapon_unusual_cool_persian_persuader_vm_barrel
 3969: weapon_unusual_cool_persian_persuader_vm_icecubes
 3970: weapon_unusual_cool_persian_persuader_vm_snowflakes
 3971: weapon_unusual_cool_persian_persuader_vm
 3972: weapon_unusual_cool_persian_persuader_vm_1
 3973: weapon_unusual_cool_persian_persuader_vm_2
 3974: weapon_unusual_cool_disciplinary_action_1
 3975: weapon_unusual_cool_disciplinary_action_barrel
 3976: weapon_unusual_cool_disciplinary_action_icecubes
 3977: weapon_unusual_cool_disciplinary_action_snowflakes
 3978: weapon_unusual_cool_disciplinary_action
 3979: weapon_unusual_cool_disciplinary_action_2
 3980: weapon_unusual_cool_disciplinary_action_vm_1
 3981: weapon_unusual_cool_disciplinary_action_vm_barrel
 3982: weapon_unusual_cool_disciplinary_action_vm_icecubes
 3983: weapon_unusual_cool_disciplinary_action_vm_snowflakes
 3984: weapon_unusual_cool_disciplinary_action_vm
 3985: weapon_unusual_cool_disciplinary_action_vm_2
 3986: weapon_unusual_cool_back_scratcher_vm_barrel
 3987: weapon_unusual_cool_powerjack_1
 3988: weapon_unusual_cool_powerjack_2
 3989: weapon_unusual_cool_powerjack_icecubes
 3990: weapon_unusual_cool_powerjack_snowflakes
 3991: weapon_unusual_cool_powerjack
 3992: weapon_unusual_cool_powerjack_vm_1
 3993: weapon_unusual_cool_powerjack_vm_2
 3994: weapon_unusual_cool_powerjack_vm
 3995: weapon_unusual_cool_powerjack_vm_icecubes
 3996: weapon_unusual_cool_powerjack_vm_snowflakes
 3997: weapon_unusual_cool_amputator_1
 3998: weapon_unusual_cool_amputator_barrel
 3999: weapon_unusual_cool_amputator_icecubes
 4000: weapon_unusual_cool_amputator_snowflakes
 4001: weapon_unusual_cool_amputator
 4002: weapon_unusual_cool_detonator_1
 4003: weapon_unusual_cool_detonator_barrel
 4004: weapon_unusual_cool_detonator_icecubes
 4005: weapon_unusual_cool_detonator_snowflakes
 4006: weapon_unusual_cool_detonator
 4007: weapon_unusual_cool_detonator_vm_1
 4008: weapon_unusual_cool_detonator_vm_barrel
 4009: weapon_unusual_cool_detonator_vm_icecubes
 4010: weapon_unusual_cool_detonator_vm_snowflakes
 4011: weapon_unusual_cool_detonator_vm
 4012: weapon_unusual_cool_amputator_vm_1
 4013: weapon_unusual_cool_amputator_vm_icecubes
 4014: weapon_unusual_cool_amputator_vm_snowflakes
 4015: weapon_unusual_cool_amputator_vm
 4016: weapon_unusual_cool_crusaders_crossbow_1
 4017: weapon_unusual_cool_crusaders_crossbow_barrel
 4018: weapon_unusual_cool_crusaders_crossbow_icecubes
 4019: weapon_unusual_cool_crusaders_crossbow_snowflakes
 4020: weapon_unusual_cool_crusaders_crossbow
 4021: weapon_unusual_cool_crusaders_crossbow_vm_1
